idx,class,conversation
702,일반 대화,"최근에 유럽 여행 다녀오셨다면서요?
네, 프랑스랑 이탈리아 여행 다녀왔어요.
여행 기간은 얼마나 되셨어요?
3주 정도 다녀왔어요.
어디를 주로 다녔어요?
파리, 프로방스, 로마, 베네치아 다녔어요.
가장 인상적인 곳은 어디예요?
루브르 박물관이랑 콜로세움 정말 멋있었어요.
음식은 어땠어요?
프렌치 요리랑 이탈리안 음식 정말 맛있었어요."
703,일반 대화,"주말에 영어 회화 클래스 가신다면서요?
네, 토요일에 원어민 영어 회화 클래스 갈 거예요.
강사는 누구세요?
미국 출신 원어민 강사래요.
클래스 시간은 얼마나 되나요?
1시간 정도 진행된다고 해요.
수강생은 몇 명 정도예요?
4~5명 정도 소규모 클래스래요.
수강료는 얼마나 하나요?
1회 40,000원 정도 한다고 들었어요."
704,일반 대화,"요즘 부동산 투자 공부하고 계신다면서요?
네, 주택 임대 투자 배우고 있어요.
어디서 배우세요?
부동산 투자 강의 듣고 관련 책도 읽어요.
투자 경험은 있으세요?
아직 첫 투자 준비 중이에요.
어떤 지역 고려하고 있어요?
서울 근교 신도시 고려하고 있어요.
전세금은 얼마나 준비하셨어요?
아직 자금 모으는 중이에요."
705,일반 대화,"이번 주말에 역사 강좌 들으러 가신다면서요?
네, 토요일에 한국 근현대사 강좌 갈 거예요.
강사는 누구세요?
역사 교수님이 진행하신대요.
강좌 시간은 얼마나 되나요?
2시간 정도 진행된다고 해요.
수강료는 있나요?
1회 15,000원 정도 한다고 들었어요.
교재는 제공되나요?
강의 자료 제공된다고 해요."
706,일반 대화,"최근에 스타트업 창업 준비하고 계신다면서요?
네, 온라인 쇠퇴 서비스 창업 준비 중이에요.
사업 아이디어는 뭐예요?
고객 맞춤형 피트니스 코칭 서비스예요.
자금은 얼마나 필요해요?
초기 자금 5000만 원 정도 필요해요.
투자자 찾고 계세요?
네, 엔젤 투자자 찾고 있어요.
사업 계획서는 준비하셨나요?
네, 전문가 도움 받아서 작성했어요."
707,일반 대화,"주말에 음악 이론 강좌 가신다면서요?
네, 토요일에 음악 이론 기초 강좌 갈 거예요.
강사는 누구세요?
음악 교수님이 진행하신대요.
강좌 시간은 얼마나 되나요?
1시간 반 정도 진행된다고 해요.
수강료는 얼마나 하나요?
1회 20,000원 정도 한다고 들었어요.
악기 경험 없어도 괜찮나요?
네, 초보자도 환영한다고 해요."
708,일반 대화,"요즘 재정 관리 앱 사용하고 계신다면서요?
네, 가계부 앱으로 수입 지출 관리하고 있어요.
어떤 앱 사용하세요?
'머니라이온' 앱 사용하고 있어요.
기능은 어떤가요?
자동 분류, 통계, 목표 설정 기능 있어요.
효과는 있으세요?
네, 지출 패턴 파악해서 절약할 수 있어요.
월 절약액은 어느 정도 되세요?
월 30만 원 정도 절약하고 있어요."
709,일반 대화,"이번 주말에 사진 전시회 가신다면서요?
네, 일요일에 유명 사진작가 전시회 갈 거예요.
어떤 주제 사진이에요?
자연 풍경 사진 전시래요.
전시 규모는 어떤가요?
100점 이상 작품 전시된다고 해요.
가이드 투어도 있나요?
네, 작가 토크 시간 있다고 해요.
입장료는 얼마나 하나요?
1인당 10,000원 정도 한다고 들었어요."
710,일반 대화,"최근에 건강검진 받으셨다면서요?
네, 종합검진 받았어요.
결과는 어떻게 나왔어요?
다행히 큰 이상은 없다고 했어요.
특별히 주의해야 할 사항은 없었나요?
혈당 수치가 조금 높아서 식단 조절하라고 했어요.
운동도 권유받으셨어요?
네, 주 3회 이상 운동하라고 했어요.
정기 검진은 얼마나 자주 받으세요?
1년에 한 번씩 받으려고 해요."
711,일반 대화,"주말에 요가 클래스 가신다면서요?
네, 토요일 오전에 요가 클래스 갈 거예요.
강사는 누구세요?
유명 요가 강사래요.
클래스 시간은 얼마나 되나요?
1시간 반 정도 진행된다고 해요.
수강생은 몇 명 정도예요?
10~15명 정도 소규모 클래스래요.
수강료는 얼마나 하나요?
1회 30,000원 정도 한다고 들었어요."
712,일반 대화,"요즘 온라인 커뮤니티 운영하고 계신다면서요?
네, 책 읽기 커뮤니티 운영하고 있어요.
회원은 몇 명 정도 되세요?
지금 200명 정도 되었어요.
어떤 활동 하세요?
월 1회 책 선정해서 함께 읽고 토론해요.
커뮤니티 수익은 있으세요?
아직 수익화 안 했는데 광고 의뢰 들어오고 있어요.
운영에 얼마나 시간 투자하세요?
주 3~4시간 정도 투자하고 있어요."
713,일반 대화,"이번 주말에 영화 페스티벌 가신다면서요?
네, 일요일에 독립영화 페스티벌 갈 거예요.
어떤 영화들 상영하나요?
신진 감독 영화 20편 정도 상영된대요.
상영 시간은 얼마나 되나요?
전체 8시간 정도 상영된다고 해요.
원하는 영화만 선택해서 볼 수 있나요?
네, 프로그램 중에서 선택해서 볼 수 있대요.
입장료는 얼마나 하나요?
1일 패스 30,000원 정도 한다고 들었어요."
714,일반 대화,"최근에 직업 전환 준비하고 계신다면서요?
네, 개발자로 커리어 전환 준비 중이에요.
코딩 배우고 계세요?
온라인 부트캠프 다니고 있어요.
학습 기간은 얼마나 되세요?
3개월 집중 과정이에요.
비용은 얼마나 들었어요?
300만 원 정도 들었어요.
취업 지원도 해주나요?
네, 수료 후 취업 지원 프로그램 있어요."
715,일반 대화,"주말에 댄스 클래스 가신다면서요?
네, 토요일에 힙합 댄스 클래스 갈 거예요.
강사는 누구세요?
유명 댄서가 진행하신대요.
클래스 시간은 얼마나 되나요?
1시간 정도 진행된다고 해요.
수강생은 몇 명 정도예요?
15~20명 정도 클래스래요.
수강료는 얼마나 하나요?
1회 40,000원 정도 한다고 들었어요."
716,일반 대화,"요즘 부업으로 번역 일 하고 계신다면서요?
네, 영문 번역 프리랜서로 일하고 있어요.
월 수익은 어느 정도 되세요?
월 100~150만 원 정도 나와요.
주로 어떤 문서 번역하세요?
기업 보고서, 계약서, 마케팅 자료 번역해요.
일감은 어떻게 찾으세요?
프리랜서 플랫폼 통해 의뢰 받아요.
번역 시간은 얼마나 걸려요?
문서마다 다르지만 보통 하루 정도 걸려요."
717,일반 대화,"이번 주말에 과학 강좌 들으러 가신다면서요?
네, 토요일에 우주 과학 강좌 갈 거예요.
강사는 누구세요?
천문학 박사님이 진행하신대요.
강좌 시간은 얼마나 되나요?
2시간 정도 진행된다고 해요.
수강료는 있나요?
1회 20,000원 정도 한다고 들었어요.
교재는 제공되나요?
강의 자료 제공된다고 해요."
718,일반 대화,"최근에 해외 출장 다녀오셨다면서요?
네, 미국 출장 다녀왔어요.
출장 기간은 얼마나 되셨어요?
1주일 정도 다녀왔어요.
어느 도시 다녀오셨어요?
뉴욕과 샌프란시스코 다녀왔어요.
비즈니스 미팅은 잘 진행되셨어요?
네, 계약 체결까지 성공적으로 진행됐어요.
여유 시간에 관광도 하셨어요?
네, 저녁 시간에 뉴욕 야경 봤어요."
719,일반 대화,"주말에 도자기 클래스 가신다면서요?
네, 토요일에 도자기 물레 클래스 갈 거예요.
강사는 누구세요?
유명 도예가가 진행하신대요.
클래스 시간은 얼마나 되나요?
2시간 정도 진행된다고 해요.
수강생은 몇 명 정도예요?
8명 정도 소규모 클래스래요.
수강료는 얼마나 하나요?
1회 50,000원 정도 한다고 들었어요."
720,일반 대화,"요즘 주식 투자 공부하고 계신다면서요?
네, 개별주 투자 배우고 있어요.
어디서 배우세요?
유튜브 투자 채널이랑 책 보면서 배워요.
투자 경험은 있으세요?
아직 모의 투자로 연습 중이에요.
관심 있는 업종은 뭐예요?
기술주와 바이오 주식 관심 있어요.
투자 자금은 얼마나 준비하셨어요?
아직 자금 모으는 중이에요."
721,일반 대화,"이번 주말에 철학 강좌 들으러 가신다면서요?
네, 토요일에 동양 철학 강좌 갈 거예요.
강사는 누구세요?
철학과 교수님이 진행하신대요.
강좌 시간은 얼마나 되나요?
2시간 정도 진행된다고 해요.
수강료는 있나요?
1회 15,000원 정도 한다고 들었어요.
교재는 제공되나요?
강의 자료 제공된다고 해요."
722,일반 대화,"최근에 자격증 취득하셨다면서요?
네, 컴퓨터활용능력 1급 합격했어요.
축하합니다! 공부 기간은 얼마나 되셨어요?
3개월 정도 공부했어요.
어떻게 공부하셨어요?
온라인 강의 듣고 문제집 풀면서 준비했어요.
시험은 어땠어요?
생각보다 무난했어요.
자격증이 도움이 될까요?
네, 직무 이동할 때 도움이 될 것 같아요."
723,일반 대화,"주말에 사진 강좌 가신다면서요?
네, 토요일에 인물 사진 강좌 갈 거예요.
강사는 누구세요?
유명 사진작가가 진행하신대요.
강좌 시간은 얼마나 되나요?
2시간 정도 진행된다고 해요.
수강생은 몇 명 정도예요?
10명 정도 소규모 클래스래요.
수강료는 얼마나 하나요?
1회 40,000원 정도 한다고 들었어요."
724,일반 대화,"요즘 온라인 쇼핑 자주 하신다면서요?
네, 요즘 편해서 자주 이용하고 있어요.
어떤 물건 주로 구매하세요?
의류, 신발, 생활용품 주로 사요.
배송은 빠른 편인가요?
대부분 다음날 도착해서 만족스러워요.
반품이나 교환도 쉬운가요?
네, 절차가 간단해서 편리해요.
추천하는 쇼핑몰 있으세요?
쿠팡이랑 네이버 쇼핑 자주 이용해요."
725,일반 대화,"이번 주말에 공예 전시회 가신다면서요?
네, 일요일에 전통 공예 전시회 갈 거예요.
어떤 공예 작품들이 전시되나요?
도자기, 목공예, 칠기 등 다양한 작품이 나온대요.
전시 규모는 어떤가요?
50명 이상 작가 작품 전시된다고 해요.
작가 토크도 있나요?
네, 작가와 관객 대화 시간 있다고 해요.
입장료는 얼마나 하나요?
1인당 10,000원 정도 한다고 들었어요."
726,일반 대화,"최근에 명상 앱 시작하셨다면서요?
네, 명상 앱으로 매일 명상하고 있어요.
어떤 앱 사용하세요?
'헤드스페이스' 앱 사용하고 있어요.
효과는 있으세요?
네, 스트레스 해소에 정말 도움이 돼요.
하루에 얼마나 시간 투자하세요?
아침에 10분 정도 명상해요.
수면도 좋아졌어요?
네, 수면의 질이 많이 좋아졌어요."
727,일반 대화,"주말에 영어 발음 클래스 가신다면서요?
네, 토요일에 영어 발음 교정 클래스 갈 거예요.
강사는 누구세요?
원어민 발음 전문가래요.
클래스 시간은 얼마나 되나요?
1시간 정도 진행된다고 해요.
수강생은 몇 명 정도예요?
5명 정도 소규모 클래스래요.
수강료는 얼마나 하나요?
1회 50,000원 정도 한다고 들었어요."
728,일반 대화,"너희 동네 도서관에 신간 도서 코너 새로 생긴 거 알아?
오 정말? 나 그거 몰랐는데 언제 생긴 거야?
지난주에 리모델링하면서 만들었대. 진짜 책 종류도 엄청 다양하더라.
그거 좋겠다! 나 요즘 읽을 책 찾고 있었는데 주말에 같이 가볼까?
좋지! 토요일 오후 2시쯤 어때? 거기 카페도 새로 생겨서 책 보다가 차 마실 수 있어.
완벽한 계획이다. 나 최근에 나온 에세이집들 찾아보고 싶었거든.
그럼 내가 미리 도서관 홈페이지에서 신간 목록 확인해볼게.
고마워! 그럼 토요일에 도서관 정문 앞에서 만나자.
응, 그때 봐!"
729,일반 대화,"사장님, 이번에 새로 들어온 원두 종류가 어떤 거예요?
에티오피아산 예가체프랑 콜롬비아 수프리모 들어왔어요.
향이 어떤 차이가 있나요? 제가 선물용으로 사려고 하는데요.
예가체프는 꽃향기가 나고 산미가 있고, 수프리모는 고소하고 부드러워요.
그럼 저희 어머니가 신맛 별로 안 좋아하시는데 수프리모가 나을까요?
네, 그게 훨씬 나으실 거예요. 원두로 드릴까요 아니면 분쇄해드릴까요?
원두로 주세요. 집에 그라인더 있거든요.
알겠습니다. 선물 포장도 해드릴까요?
네, 부탁드려요. 포장이 예쁘게 되나요?
네, 리본까지 예쁘게 해드릴게요. 잠시만 기다려주세요."
730,일반 대화,"언니, 이번 주말에 미술관 전시회 보러 가는 거 어때?
좋아! 무슨 전시회인데? 요즘 괜찮은 거 있어?
국립현대미술관에서 인상파 특별전 하고 있대. 모네 작품도 몇 점 온대.
와, 모네 진짜 좋아하는데! 입장료는 얼마야?
성인 기준으로 만 오천 원이고, 오디오 가이드는 별도래.
오디오 가이드 빌리는 게 좋을 것 같아. 설명 들으면서 보면 더 재미있잖아.
맞아. 그리고 전시회 보고 나서 미술관 카페에서 차 마시는 건 어때?
완벽한 계획이다! 몇 시에 만날까? 주말이라 사람 많을 것 같은데.
그럼 아침 일찍 10시에 만나서 여유롭게 보자.
좋아, 기대된다!"
731,일반 대화,"형님, 요즘 기타 배우신다면서요? 어떠세요?
네, 한 달 됐는데 생각보다 손가락이 아프더라고요.
처음엔 다들 그렇죠. 굳은살 생기면 괜찮아져요. 무슨 장르 배우세요?
클래식 기타 배우고 있어요. 나중에는 핑거스타일도 배워보고 싶고요.
좋으시네요. 독학하세요 아니면 학원 다니세요?
학원 다니고 있어요. 선생님이 기초부터 차근차근 가르쳐주셔서 좋아요.
저도 예전에 배우려다가 바빠서 못했는데 부럽네요.
형님도 시작해보세요. 나이는 숫자일 뿐이에요!
하하, 그러게요. 정보 좀 알려주세요.
네, 제가 다니는 학원 연락처 보내드릴게요."
732,일반 대화,"엄마, 이번 주말에 베란다 텃밭 가꾸기 시작하면 어때요?
좋은 생각이다! 뭐 심을 건데? 채소 심을 거야?
상추랑 깻잎, 방울토마토 어떨까요? 키우기 쉽다고 하던데요.
그것들은 초보자도 키우기 좋지. 화분이랑 흙은 준비됐어?
아니요, 이번 주말에 원예 센터 가서 사려고요. 같이 가실래요?
그래, 같이 가자. 거기 가면 묘목도 팔고 비료도 있을 거야.
네, 그리고 원예 장갑이랑 모종삽 같은 도구들도 필요할 것 같아요.
맞아. 리스트 만들어서 가면 빠뜨리는 것 없이 살 수 있겠다.
제가 오늘 저녁에 리스트 정리해볼게요!
그래, 우리 텃밭 가꾸는 거 생각하니까 벌써 기대되네."
733,일반 대화,"과장님, 이번에 사무실 리모델링 계획 어떻게 진행되고 있습니까?
현재 인테리어 업체 세 곳에서 견적을 받아서 검토 중입니다.
언제쯤 공사 시작할 수 있을까요? 직원들이 많이 궁금해하던데요.
다음 달 초에 시작해서 2주 정도 걸릴 것 같습니다.
그럼 그 기간 동안 우리는 어디서 일하게 되나요?
일부 인원은 재택근무하고, 나머지는 3층 회의실을 임시 사무실로 쓸 예정입니다.
알겠습니다. 직원들한테 미리 공지해야겠네요.
네, 자세한 일정표 나오면 바로 공유하겠습니다.
수고 많으십니다. 새 사무실 디자인 기대되네요.
네, 더 쾌적한 환경이 될 겁니다."
734,일반 대화,"자동차 검사 기간이 이번 달까지인데 어디서 받는 게 좋을까요?
저는 항상 집 근처 정비소에서 받는데 거기 가격도 괜찮고 친절해요.
거기 예약 필요한가요? 아니면 그냥 가도 되나요?
예약하고 가는 게 좋아요. 주말에는 사람들이 많이 몰려서 대기 시간이 길거든요.
검사 비용은 대략 얼마나 나오나요?
종합검사면 한 5만 원 정도 예상하시면 될 거예요.
검사 받는 데 시간이 얼마나 걸리나요?
예약하고 가면 보통 30분에서 한 시간 정도면 끝나요.
그 정도면 괜찮네요. 정비소 연락처 좀 알려주실 수 있어요?
네, 지금 카톡으로 보내드릴게요. 사장님한테 제 이름 대면 잘 봐주실 거예요."
735,일반 대화,"선배님, 건강검진 받으러 가시는 거 맞죠? 저도 예약했는데 같이 갈까요?
아, 그래요? 그럼 같이 가요. 몇 시 예약이에요?
오전 8시인데 선배님은요?
저도 8시예요. 그럼 병원 앞에서 7시 50분에 만날까요?
좋아요! 금식은 다들 하셨죠? 저녁 몇 시부터 금식이었죠?
저녁 9시 이후로 물도 마시면 안 된대요. 아침에 물 한 모금도 마시면 안 돼요.
알겠습니다. 검사 항목이 뭐뭐 있는지 아세요?
기본 검진에 혈액검사, 소변검사, 위내시경, 초음파 검사 있어요.
위내시경 수면으로 하세요? 저는 수면으로 신청했는데요.
저도 수면으로 했어요. 그럼 내일 봐요!"
736,일반 대화,"너 요즘 사진 찍는 거 진지하게 배우고 있다며? 어디서 배워?
응, 온라인 강의 듣다가 이번 달부터 오프라인 수업 등록했어.
오프라인이 확실히 더 배우는 게 많겠다. 어떤 걸 주로 배워?
지금은 기초부터 배우고 있어. 조리개, 셔터 스피드, ISO 이런 거.
카메라는 어떤 거 써? 요즘 미러리스가 인기라던데.
나도 미러리스 샀어. 소니 꺼 입문용으로 샀는데 가격 대비 성능 좋더라.
렌즈는 여러 개 있어? 렌즈가 비싸다던데.
지금은 기본 킷 렌즈만 쓰고 있어. 나중에 실력 늘면 추가로 살 생각이야.
작품 좀 보여줘. 인스타에 올려?
응, 연습하면서 찍은 거 올리고 있어. 팔로우해줘!"
737,일반 대화,"아드님, 요즘 영어 학원 어때요? 재미있게 다니고 있어요?
네, 할머니! 원어민 선생님이 재미있게 가르쳐주셔서 좋아요.
그래? 영어 실력이 많이 늘었겠네. 숙제는 많이 내주시니?
네, 매일 단어 외우기랑 짧은 영작문 숙제가 있어요.
힘들지는 않아? 학교 숙제도 있을 텐데 괜찮겠어?
괜찮아요. 시간 관리 잘하면 다 할 수 있어요.
우리 손주 기특하네. 나중에 외국 가서도 통역 잘하겠다.
헤헤, 열심히 공부해서 할머니 해외여행 가실 때 제가 도와드릴게요!
그래, 고맙다. 간식 먹을래? 할머니가 호떡 구워줄까?
와, 좋아요! 할머니 호떡이 제일 맛있어요!"
738,일반 대화,"이번 주말에 자원봉사 가는 거 확정됐어?
응, 토요일 오전 10시에 노인복지관에서 봉사하기로 했어.
무슨 봉사 활동 하는 건데? 처음이라 좀 떨리는데.
어르신들이랑 대화도 나누고, 점심 식사 준비 도와드리는 거래.
준비물 같은 거 따로 필요한가?
편한 옷 입고 오면 되고, 앞치마는 거기서 제공한대.
점심 식사는 우리도 같이 먹을 수 있어?
응, 어르신들이랑 같이 식사하면서 이야기 나누는 것도 봉사의 일부래.
좋은 경험이 될 것 같아. 떨리지만 기대된다!
나도! 토요일에 복지관 앞에서 9시 50분에 만나자."
739,일반 대화,"요즘 패션에 관심 생겨서 스타일링 공부하고 싶은데 어디서 시작해야 할까?
유튜브에 스타일링 채널 많던데 거기서 기초부터 보는 게 좋을 것 같아.
추천할 만한 채널 있어? 너 옷 잘 입잖아.
'데일리 룩북'이랑 '스타일 가이드' 채널 괜찮더라. 체형별로 설명해줘.
아 그래? 나 체형이 좀 특이해서 뭐가 잘 어울리는지 모르겠더라고.
그런 거 고민될 때는 백화점 스타일링 서비스 받아보는 것도 좋아.
그게 무료야?
일부 백화점은 무료로 해주고, 어떤 데는 구매 조건부로 해주더라.
정보 고마워! 이번 주말에 한번 가봐야겠다.
응, 가서 여러 옷 입어보고 자기한테 맞는 스타일 찾아봐!"
740,일반 대화,"형, 이번에 새로 나온 노트북 어떤 게 좋을까? 추천 좀 해줘.
무슨 용도로 주로 쓸 건데? 작업용이야 아니면 일반 사무용?
주로 문서 작업이랑 인터넷, 가끔 영상 편집 정도 할 것 같아.
그 정도면 중급 사양이면 충분할 것 같은데. 예산은 얼마나 생각하고 있어?
백만 원에서 백오십 정도 생각 중이야.
그럼 LG 그램이나 삼성 갤럭시북 시리즈 보면 될 것 같은데.
무게도 중요한데 들고 다니기 편한 게 좋겠어.
그럼 그램이 제일 가벼워. 한 1kg 정도밖에 안 나가.
배터리는 오래 가? 외부에서 작업할 일이 많거든.
그램은 배터리 수명 길기로 유명해. 한 번 충전하면 하루 종일 써도 돼."
741,일반 대화,"선생님, 이번에 요리 클래스 신청하려고 하는데 초보자도 가능한가요?
물론이죠! 저희 클래스는 기초부터 차근차근 알려드려요.
수업은 주로 어떤 요리를 배우나요?
기본 한식, 양식, 중식, 일식 다양하게 배울 수 있어요. 원하시는 코스 선택 가능하고요.
한식 기초 배우고 싶은데 몇 주 과정인가요?
한식 기초반은 4주 과정이고, 주 1회 2시간씩 진행됩니다.
수강료는 어떻게 되나요? 재료비도 별도인가요?
수강료는 20만 원이고 재료비는 모두 포함되어 있습니다.
요리 도구 같은 건 준비해 가야 하나요?
아니요, 수업에 필요한 모든 도구와 재료는 저희가 제공해드립니다."
742,일반 대화,"너 주말에 자전거 라이딩 간다며? 어디로 가는데?
한강 자전거 도로 따라서 쭉 라이딩하려고. 여의도에서 시작할 거야.
거리가 꽤 되겠는데 체력 괜찮겠어?
요즘 꾸준히 연습해서 괜찮을 것 같아. 중간에 쉬면서 가려고.
자전거는 네 거 있어? 아니면 대여하는 거야?
내 자전거 있어. 작년에 산 거 잘 관리하면서 타고 있어.
헬멧이랑 보호 장비는 꼭 착용해야지. 안전이 제일 중요해.
당연하지! 헬멧, 장갑, 무릎 보호대 다 챙겼어.
간식이랑 물도 충분히 챙겨가. 중간에 탈진하면 안 되니까.
응, 에너지바랑 물통 준비했어. 너도 같이 갈래?"
743,일반 대화,"이모, 뜨개질 배우고 싶은데 가르쳐주실 수 있어요?
그럼, 당연하지! 뭐 만들고 싶은데?
겨울에 쓸 목도리 만들어보고 싶어요.
좋은 선택이야. 목도리는 초보자가 만들기에 딱 좋아.
실이랑 바늘은 어떤 걸 사야 해요?
이모가 다 준비해놨어. 여러 색깔 실도 있으니까 골라봐.
와, 고마워요! 색깔이 정말 다양하네요. 이 파란색으로 하면 어떨까요?
파란색 예쁘다! 그 색으로 하자. 자, 이제 기본 코 잡는 법부터 알려줄게.
어렵지 않을까요? 손재주가 별로 없거든요.
처음엔 다 그래. 천천히 하다 보면 금방 익숙해질 거야. 걱정 마!"
744,일반 대화,"내일 마라톤 대회 나가는 거 맞지? 준비 다 됐어?
응, 준비물 다 챙겼어. 운동화도 새 거로 길들여놨고.
목표 기록은 얼마로 잡았어? 완주가 목표야?
완주가 일차 목표고, 가능하면 4시간 안에 들어오고 싶어.
대단하다. 나는 5km도 힘든데. 훈련 많이 했지?
지난 3개월 동안 주 3회씩 꾸준히 뛰었어. 거리도 점점 늘려가면서.
내일 날씨는 어떻대? 비 온다는 소식은 없지?
다행히 맑고 선선하대. 마라톤하기 딱 좋은 날씨래.
좋겠다! 응원 가고 싶은데 몇 시에 출발하는 거야?
아침 7시에 출발이야. 응원 와줄 거야? 진짜?"
745,일반 대화,"선생님, 요가 수업 처음 듣는데 준비물이 따로 필요한가요?
요가 매트는 필수고요, 편한 운동복 입고 오시면 됩니다.
요가 매트는 어떤 걸 사는 게 좋을까요? 두께가 중요한가요?
처음이시면 6mm 정도 두께가 적당해요. 너무 얇으면 불편하거든요.
요가복은 꼭 요가 전용으로 사야 하나요?
아니요, 신축성 있는 편한 운동복이면 괜찮아요.
수업 전에 식사는 어떻게 하는 게 좋을까요?
최소 2시간 전에 가볍게 드시는 게 좋아요. 공복도 과식도 좋지 않아요.
물은 챙겨가야 하나요?
네, 수분 섭취가 중요하니까 물병 꼭 챙겨오세요."
746,일반 대화,"우리 이번 여름휴가 때 바다로 갈까 산으로 갈까?
음, 둘 다 좋은데. 어떤 게 더 쉬는 느낌일까?
바다는 수영하고 해산물 먹는 재미가 있고, 산은 공기 좋고 조용하잖아.
그렇긴 한데 여름이니까 바다에서 시원하게 놀다 오는 게 좋지 않을까?
맞아. 그럼 동해쪽으로 갈까 남해쪽으로 갈까?
남해가 물도 깨끗하고 경치도 좋다던데. 한번도 안 가봤잖아.
그래, 남해로 가자. 숙소는 펜션으로 할까 호텔로 할까?
바다 보이는 펜션이 좋을 것 같아. 가격도 좀 더 저렴하고.
좋아. 그럼 내가 이번 주말에 펜션 알아볼게. 며칠 묵을까?
3박 4일 정도 어때? 충분히 쉬다 올 수 있을 것 같은데."
747,일반 대화,"할아버지, 낚시 가실 준비 다 하셨어요?
응, 낚싯대랑 미끼는 다 챙겼단다.
오늘은 어디로 가실 거예요?
저수지 쪽으로 갈 생각이야. 거기 요즘 고기가 잘 잡힌대.
혼자 가시게요? 제가 같이 가드릴까요?
그래줄 수 있니? 같이 가면 심심하지 않아서 좋겠구나.
네, 저도 할아버지랑 낚시하는 거 좋아해요.
그럼 도시락도 싸가야겠다. 할머니한테 부탁해볼까?
제가 김밥 만들어갈게요! 할아버지 좋아하시는 참치김밥으로요.
우리 손자 참 기특하구나. 몇 시에 출발할까?"
748,일반 대화,"선배, 와인 시음회 같이 가보실래요? 다음 주에 있다던데요.
와인 시음회요? 어디서 하는데요?
강남에 있는 와인 바에서 하는데 여러 종류 맛볼 수 있대요.
참가비는 얼마나 하나요?
인당 5만 원인데 10종류 넘는 와인 시음할 수 있고 안주도 제공된대요.
괜찮은 가격이네요. 와인 초보자도 참가 가능한가요?
당연하죠! 소믈리에가 친절하게 설명해주니까 배우기 좋대요.
그럼 저도 신청하고 싶은데 어떻게 예약하면 돼요?
제가 단체로 예약할게요. 몇 명 더 모집하고 있거든요.
좋아요! 와인에 대해 제대로 배울 수 있겠네요."
749,일반 대화,"이번에 커피 로스팅 원데이 클래스 수강하려고 하는데 같이 갈 사람?
오, 커피 로스팅? 재미있겠다! 어떤 내용으로 진행돼?
생두 선별부터 로스팅, 블렌딩까지 전 과정을 배운대.
로스팅한 원두는 가져올 수 있어?
응, 자기가 로스팅한 원두 200g 정도 가져올 수 있대.
좋다! 가격은 얼마야?
8만 원인데 재료비 다 포함이고 시음도 한대.
시간은 얼마나 걸려?
4시간 정도래. 오전반이랑 오후반 있는데 어떤 게 좋을까?
오전반으로 하자. 끝나고 점심 먹으면서 커피 이야기하면 재밌을 것 같아."
750,일반 대화,"형님, 이번에 거실 소파 바꾸려는데 어떤 걸 사야 할지 모르겠어요.
소파 선택할 때는 거실 크기랑 가족 수를 먼저 고려해야 해요.
우리 집은 30평대 아파트고 식구는 4명이에요.
그럼 3인용이나 4인용 소파가 적당할 것 같은데요. L자 소파 고려해보셨어요?
L자 소파요? 그게 일자 소파보다 좋은가요?
공간 활용도가 높고 여럿이 앉기 편해요. 거실이 넓어 보이는 효과도 있고요.
소재는 뭐가 좋을까요? 가죽이랑 패브릭 중에 고민이에요.
아이들 있으면 패브릭이 나아요. 관리도 쉽고 커버 세탁도 가능하거든요.
가격대는 어느 정도 예상해야 할까요?
브랜드마다 다르지만 중급 제품은 150만 원에서 300만 원 선이에요."
751,일반 대화,"언니, 이번에 냉장고 사려고 하는데 어떤 기능이 중요한지 알려줄래?
요즘 냉장고는 기능이 다양해. 제일 중요한 건 용량이랑 전기세야.
우리 집은 3인 가족인데 몇 리터 정도가 적당할까?
3인 가족이면 600~700리터 정도면 충분해. 너무 크면 전기세 나와.
양문형이랑 프렌치 도어형 중에 어떤 게 나아?
주방이 좁으면 프렌치 도어가 나아. 문 여닫기 편하거든.
냉동실은 위에 있는 게 좋아 아래 있는 게 좋아?
요리 자주 하면 냉장실이 위에 있는 게 편해. 허리 굽힐 일이 적어지니까.
인버터 기능은 꼭 필요해?
절대 필요해! 전기세 엄청 차이 나. 좀 비싸도 인버터 제품 사는 게 이득이야."
752,일반 대화,"보험 가입하려는데 어떤 종류부터 들어야 할까요?
나이랑 상황에 따라 다르긴 한데, 기본적으로 실손보험은 필수예요.
실손보험이 뭐예요? 병원비 보장해주는 거예요?
네, 병원에서 쓴 의료비를 보장해주는 보험이에요. 자기부담금 빼고 대부분 보장돼요.
그럼 암보험이나 종신보험도 필요한가요?
암보험은 가족력 있으면 추천드리고, 종신보험은 여유 있으면 들어두는 게 좋아요.
월 보험료는 얼마 정도 예상해야 하나요?
실손보험은 월 3~5만 원 정도, 종신보험은 가입 금액에 따라 다르지만 10만 원 이상이에요.
너무 비싼 건 아닐까요? 부담되는데요.
처음엔 필수 보험만 들고 나중에 여유 생기면 추가하는 것도 방법이에요."
